articleId,article_createdAt,articleType,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,year,clean_text,is_url_only,in_2020_win,in_2024_win,cluster_id,umap_x,umap_y,scam_hits,pol_hits,health_hits,topic,window,sub_electoral,sub_candidate,sub_cross_strait,sub_party,sub_defense,sub_theme
AWGURtxFhutQxxU6tr0Q,2018-02-14 12:25:27.364000001+00:00,TEXT,AWG2yvcLhutQxxU6tsC3,RUMOR,2018-02-21 05:16:50.313000+00:00,RUMOR,160.85637472222223,"各位知道一支5MW的離岸風機要多少錢嗎？大約需要10億元。蔡英文的2025非核家園，要裝設3000MW，也就是600支離岸風機，光是裝置成本就要6000億元。

600支離岸風機加起來，每年提供110億度電，與核一廠差不多，但是電力卻集中在秋冬，夏天沒有風就缺電。台電會以每度電6元的價格，向外商保證收購20年，金額超過1兆3000億元。請注意，這個只是付給外商的錢，另外還有把電力輸送上岸的上千億元",,"各位知道一支5MW的離岸風機要多少錢嗎？大約需要10億元。蔡英文的2025非核家園，要裝設3000MW，也就是600支離岸風機，光是裝置成本就要6000億元。

600支離岸風機加起來，每年提供110億度電，與核一廠差不多，但是電力卻集中在秋冬，夏天沒有風就缺電。台電會以每度電6元的價格，向外商保證收購20年，金額超過1兆3000億元。請注意，這個只是付給外商的錢，另外還有把電力輸送上岸的上千億元",False,False,False,17,10.29002285003662,6.79910945892334,0,1,0,political,off,0,1,0,0,0,candidate
186gbrkhr9ica,2018-03-25 16:08:28.384000+00:00,TEXT,eY_wXWIBbyB_hvRubSwY,NOT_RUMOR,2018-03-25 16:14:20.437000+00:00,NOT_RUMOR,0.0977925,"前微軟總裁比爾．蓋茲(Bill Gates)成立的泰拉能源公司(TerraPower)，將與中國核工業集團公司(CNNC)合作興建「行波反應爐」(Traveling wave reactor, TWR)，這種新一代的反應爐可以利用耗乏鈾作為燃料，因此受到矚目。",,"前微軟總裁比爾．蓋茲(Bill Gates)成立的泰拉能源公司(TerraPower)，將與中國核工業集團公司(CNNC)合作興建「行波反應爐」(Traveling wave reactor, TWR)，這種新一代的反應爐可以利用耗乏鈾作為燃料，因此受到矚目。",False,False,False,17,10.628219604492188,6.822326183319092,0,1,0,political,off,0,0,1,0,0,cross_strait
5489103580180-rumor,2017-01-12 00:38:00.000000002+00:00,TEXT,AVyczGm3yCdS-nWhuaVu,RUMOR,2017-06-12 14:54:21.110000+00:00,RUMOR,3638.272530555555,"111這個「台電《電業法》」作祟，台電不斷蓋新電廠、電費不斷漲，卻還每天叫缺電，就是111。因為111的這項「台電《電業法》」讓原本連總統府、行政院都控管不了的台電大怪獸，更加超級巨無霸化了，全民不能忘記這個被掏空而將繼續遭核電核廢威脅的111！
更不能忘記讓全民被台電綁架的張景森、林全、小英及113位立委；執政團隊沒有撤換掉台電舊體制，全遭台電及台電工會綁票、被台電綁架，不僅夏天喊缺電，秋冬也喊",2017.0,"111這個「台電《電業法》」作祟，台電不斷蓋新電廠、電費不斷漲，卻還每天叫缺電，就是111。因為111的這項「台電《電業法》」讓原本連總統府、行政院都控管不了的台電大怪獸，更加超級巨無霸化了，全民不能忘記這個被掏空而將繼續遭核電核廢威脅的111！
更不能忘記讓全民被台電綁架的張景森、林全、小英及113位立委；執政團隊沒有撤換掉台電舊體制，全遭台電及台電工會綁票、被台電綁架，不僅夏天喊缺電，秋冬也喊",False,False,False,17,10.15623950958252,7.200754642486572,0,2,0,political,off,0,0,0,0,0,general
3guywoe2ii6in,2018-12-03 22:46:05.611999999+00:00,TEXT,ev0md2cBP8WrztivAYZE,NOT_RUMOR,2018-12-04 02:57:18.629000+00:00,NOT_RUMOR,4.1869491666666665,"明年五月同志勢必可以結婚，但愛家公投若是同意過了半數，我們的政府將耗費三億或更多的社會資源去為同志訂製超過三千條文的專法（修民法則只需4條，並且異性戀婚姻權利不會受到任何剝奪）

基督教會有宗教獻金可以揮霍，但我們的社會值得花那麼多的資源去陪愛家公投玩這種沒意義的隔離遊戲嗎？

10、11、12請各位投下不同意票，讓我們的國家能把資源拿去做更有意義的事情！",,"明年五月同志勢必可以結婚，但愛家公投若是同意過了半數，我們的政府將耗費三億或更多的社會資源去為同志訂製超過三千條文的專法（修民法則只需4條，並且異性戀婚姻權利不會受到任何剝奪）

基督教會有宗教獻金可以揮霍，但我們的社會值得花那麼多的資源去陪愛家公投玩這種沒意義的隔離遊戲嗎？

10、11、12請各位投下不同意票，讓我們的國家能把資源拿去做更有意義的事情！",False,False,False,7,6.6077680587768555,1.2953757047653198,0,1,0,political,off,1,0,0,0,0,electoral
1n6li7aioantr,2020-05-18 06:42:55.107000002+00:00,TEXT,VtCgNHIBb3SlMKoAQg07,OPINIONATED,2020-05-21 00:26:57.465000+00:00,OPINIONATED,65.73398833333333,"美國政客們反科學反理性的狂躁特質更加惡化。正如鄭永年先生所指出的，抗疫開始迄今，美國抗疫故事每天似乎是圍繞著行政權力而展開。對內，受狹隘的政治私利以及專橫傲慢的作風驅動，美國政客屢屢把來自本國情報機構、公共衛生人士、世衛組織和中國等多方的疫情警告當作“耳旁風”，一而再錯失最佳防護視窗期，導致疫情風險在積聚中暴發並最終失控。

 

他們還毫無忌憚地對科學家們禁言打壓。比如，華裔女醫生朱海倫1月就對",,"美國政客們反科學反理性的狂躁特質更加惡化。正如鄭永年先生所指出的，抗疫開始迄今，美國抗疫故事每天似乎是圍繞著行政權力而展開。對內，受狹隘的政治私利以及專橫傲慢的作風驅動，美國政客屢屢把來自本國情報機構、公共衛生人士、世衛組織和中國等多方的疫情警告當作“耳旁風”，一而再錯失最佳防護視窗期，導致疫情風險在積聚中暴發並最終失控。

 

他們還毫無忌憚地對科學家們禁言打壓。比如，華裔女醫生朱海倫1月就對",False,False,False,-1,13.33179759979248,0.6940295100212097,0,1,0,political,off,0,0,1,0,0,cross_strait
1jx25gkx45xge,2020-02-05 14:58:52.071000002+00:00,TEXT,WmejGHABd3n3h-WYnwMy,RUMOR,2020-02-06 03:55:41.233000+00:00,RUMOR,12.946989444444444,"大家好，目前有朋友捎來訊息如下：
無論是真是假還是請大家小心謹慎

目前加拿大中國航班不禁飛，很多回美國的華人（留學生，無公民身份者）取道溫哥華，吃喝玩樂14天後入境美國。這些人沒有家在溫哥華，對溫哥華社群關係無責任感，很難判斷是否自覺隔離。所以華人超市，餐廳，以及各大雪場的餐廳是重災區，大家自行判斷，謹慎外出🙏",,"大家好，目前有朋友捎來訊息如下：
無論是真是假還是請大家小心謹慎

目前加拿大中國航班不禁飛，很多回美國的華人（留學生，無公民身份者）取道溫哥華，吃喝玩樂14天後入境美國。這些人沒有家在溫哥華，對溫哥華社群關係無責任感，很難判斷是否自覺隔離。所以華人超市，餐廳，以及各大雪場的餐廳是重災區，大家自行判斷，謹慎外出🙏",False,True,False,-1,11.792036056518556,3.4839749336242676,0,1,0,political,2020,0,0,1,0,0,cross_strait
keipdciwubdj,2020-01-14 23:59:46.471999999+00:00,TEXT,8WBSqG8Bd3n3h-WY-id1,OPINIONATED,2020-01-15 08:30:07.988000+00:00,OPINIONATED,8.505976666666667,昨天韓國瑜有出來澄清，總統是政黨推薦，選票錢是給各政黨不是個人，即使有給他也會全數捐出，而且選票補助款是民進黨設立的，韓國瑜是很正派到人，如果他有做過貪污不法的事，在被拔北總時，查帳就被抓去關了，後來跟王世堅還成為好朋友，我們要客觀看事情不要隨媒體.網路起舞，也不能兩套標準，民進黨去大陸就是交流，國民黨去大陸就是賣台，不是很奇怪嗎？,,昨天韓國瑜有出來澄清，總統是政黨推薦，選票錢是給各政黨不是個人，即使有給他也會全數捐出，而且選票補助款是民進黨設立的，韓國瑜是很正派到人，如果他有做過貪污不法的事，在被拔北總時，查帳就被抓去關了，後來跟王世堅還成為好朋友，我們要客觀看事情不要隨媒體.網路起舞，也不能兩套標準，民進黨去大陸就是交流，國民黨去大陸就是賣台，不是很奇怪嗎？,False,True,False,-1,10.369035720825195,5.099368095397949,0,4,0,political,2020,1,1,0,2,0,party
12kgpgbl3drsj,2020-01-13 08:48:42.539000001+00:00,TEXT,Yl-kom8Bd3n3h-WYtM8I,OPINIONATED,2020-01-14 06:01:40.615000+00:00,OPINIONATED,21.21613222222222,"為什麼蔡英文說：『這是經濟最好的一年！』，而絕大部分的國民都感受不到？

從外匯存底節節高升，從股市長期站在萬餘點的高點，從房價仍然高不可攀，年輕人靠自己買房幾乎是不可能，

從以上種種，你絕對不能遽下結論，斷然指責蔡英文撒下漫天大謊！

不能！絕對不能！

但是，絕大部分國民的感受，難道都錯了？而且還錯得非常離譜嗎？

其實，也沒有！

我個人認為，這是絕不可能的！

客觀來看：

從中央銀行歷",,"為什麼蔡英文說：『這是經濟最好的一年！』，而絕大部分的國民都感受不到？

從外匯存底節節高升，從股市長期站在萬餘點的高點，從房價仍然高不可攀，年輕人靠自己買房幾乎是不可能，

從以上種種，你絕對不能遽下結論，斷然指責蔡英文撒下漫天大謊！

不能！絕對不能！

但是，絕大部分國民的感受，難道都錯了？而且還錯得非常離譜嗎？

其實，也沒有！

我個人認為，這是絕不可能的！

客觀來看：

從中央銀行歷",False,True,False,107,9.998842239379885,5.494193077087402,1,2,0,political,2020,0,1,0,0,0,candidate
1az1qvtya3zat,2020-01-12 09:31:32.882000+00:00,TEXT,6V_Tn28Bd3n3h-WYuapL,RUMOR,2020-01-13 16:54:10.506000+00:00,RUMOR,31.377117777777777,"2020年台湾地区领导人选举投票结果于11日晚间出炉，蔡英文连任台湾地区领导人。对此，有台媒评论选举“不公平、不对称、不道德”，痛斥“‘台独’与‘绿色恐怖’正杂糅成一具具可怕的怪胎，把台湾推向一条不归路”。

台湾《中时电子报》1月11日晚发布以“莫让台湾民主登上尸速列车”的社论文章。社论表示，2020台湾地区领导人选举结果，给了“杨蕙如们”一张通行证，从今往后，绿色网军将如蟑螂般无所不在，并在绿",,"2020年台湾地区领导人选举投票结果于11日晚间出炉，蔡英文连任台湾地区领导人。对此，有台媒评论选举“不公平、不对称、不道德”，痛斥“‘台独’与‘绿色恐怖’正杂糅成一具具可怕的怪胎，把台湾推向一条不归路”。

台湾《中时电子报》1月11日晚发布以“莫让台湾民主登上尸速列车”的社论文章。社论表示，2020台湾地区领导人选举结果，给了“杨蕙如们”一张通行证，从今往后，绿色网军将如蟑螂般无所不在，并在绿",False,True,False,-1,10.94855785369873,4.812180995941162,0,2,0,political,2020,1,1,0,0,0,electoral
1fuosy5mf9b72,2020-01-12 09:39:36.850999999+00:00,TEXT,d1-smm8Bd3n3h-WYB131,RUMOR,2020-01-12 16:52:43.124000+00:00,RUMOR,7.218409166666667,"2016總統票數
朱立崙→3,813,365
蔡英文→6,894,744
宋楚瑜→1,576,861
合計12,284,960      1千2百28萬

2020
蔡英文8,170,231
韓國瑜5,522,119
宋楚瑜608,590
合計14,300,940

14300940-12,284,960.=2,015,980  這多的2百多萬票   少子化  人口减少  投票數暴增2百5O萬  ",,"2016總統票數
朱立崙→3,813,365
蔡英文→6,894,744
宋楚瑜→1,576,861
合計12,284,960      1千2百28萬

2020
蔡英文8,170,231
韓國瑜5,522,119
宋楚瑜608,590
合計14,300,940

14300940-12,284,960.=2,015,980  這多的2百多萬票   少子化  人口减少  投票數暴增2百5O萬",False,True,False,114,11.323850631713867,5.91508674621582,0,4,0,political,2020,2,2,0,0,0,electoral
3fjtix9eslqfx,2020-01-13 13:55:55.062000001+00:00,TEXT,gl-an28Bd3n3h-WYeKgw,OPINIONATED,2020-01-13 15:51:38.287000+00:00,OPINIONATED,1.9286736111111111,"讓人「不寒而慄」！
請注意美國在台協會台北辦事處前主席「包道格」第二段談話。
什麼叫做「美國將尋求讓台灣成為與中國大陸對抗的前線夥伴」，台北得要決定如何處理這個問題。
https://udn.com/news/story/120920/4282995
",,"讓人「不寒而慄」！
請注意美國在台協會台北辦事處前主席「包道格」第二段談話。
什麼叫做「美國將尋求讓台灣成為與中國大陸對抗的前線夥伴」，台北得要決定如何處理這個問題。",False,True,False,108,11.378140449523926,4.331546783447266,0,1,0,political,2020,0,0,1,0,0,cross_strait
1appcvjdc21tx,2020-01-13 10:49:22.906999999+00:00,TEXT,IF_bnm8Bd3n3h-WYk5nb,OPINIONATED,2020-01-13 12:23:07.994000+00:00,OPINIONATED,1.5625241666666667,"(*)台灣之光(*)
蔡英文勝選國際記者會
丟人現眼 
http://sg.newsrepublic.net/al/ymcpUdyST",,"(*)台灣之光(*)
蔡英文勝選國際記者會
丟人現眼",False,True,False,-1,10.181116104125977,4.804698467254639,0,1,0,political,2020,0,1,0,0,0,candidate
19u8kjir1ylpm,2020-01-13 00:51:22.399999999+00:00,TEXT,HF9hnW8Bd3n3h-WY1n6e,NOT_ARTICLE,2020-01-13 05:30:32.477000+00:00,NOT_ARTICLE,4.652799166666667,這謠言若是傳開，會如（南海血書），影響現今至數年（甚巨）台灣選舉，因此我接獲詢息，即麻煩確認《如何闢謠》,,這謠言若是傳開，會如（南海血書），影響現今至數年（甚巨）台灣選舉，因此我接獲詢息，即麻煩確認《如何闢謠》,False,True,False,109,10.689678192138672,4.445075511932373,0,1,0,political,2020,1,0,0,0,0,electoral
327stue64ibqq,2020-01-13 03:51:49.084000001+00:00,TEXT,v18OnW8Bd3n3h-WYBnfA,NOT_RUMOR,2020-01-13 03:58:59.774000+00:00,NOT_RUMOR,0.1196361111111111,"【假訊息】影片傳：票是這樣唱2號結果卻喊蔡英文得票？

❌總統跟區域立委兩組同時唱票計票，並非同一組作業！

https://tfc-taiwan.org.tw/articles/1959",,"【假訊息】影片傳：票是這樣唱2號結果卻喊蔡英文得票？

❌總統跟區域立委兩組同時唱票計票，並非同一組作業！",False,True,False,114,11.174213409423828,6.109190464019775,0,3,0,political,2020,1,1,0,0,0,electoral
2obho0df3mymc,2020-01-13 00:33:35.687000+00:00,TEXT,lF8MnW8Bd3n3h-WYAnfQ,RUMOR,2020-01-13 03:56:47.695000+00:00,RUMOR,3.386668888888889,國民黨會輸掉選舉這讓很多人並不是很意外，因為民進黨很清楚牠輸掉的後果非常嚴重，很多人都會被判重刑入獄，所以牠們一定會作票，現在韓國瑜如果申請驗票可能結果會大大的不同，應該堅持立場據理力爭！中選會主委原本是中立公正的人士，卻被民進黨撤換成李進勇，早就看出是民進黨早就在為以後的選舉做準備。而且地下賭盤這次也又發揮了作用，就是賭菜贏的話就押1賠5，而國民黨這邊都是有問題的人在主導，能不輸嗎？上次是換柱，,,國民黨會輸掉選舉這讓很多人並不是很意外，因為民進黨很清楚牠輸掉的後果非常嚴重，很多人都會被判重刑入獄，所以牠們一定會作票，現在韓國瑜如果申請驗票可能結果會大大的不同，應該堅持立場據理力爭！中選會主委原本是中立公正的人士，卻被民進黨撤換成李進勇，早就看出是民進黨早就在為以後的選舉做準備。而且地下賭盤這次也又發揮了作用，就是賭菜贏的話就押1賠5，而國民黨這邊都是有問題的人在主導，能不輸嗎？上次是換柱，,False,True,False,-1,11.055559158325195,5.785226345062256,0,4,0,political,2020,1,1,0,2,0,party
384n5u9jl2p96,2020-01-10 16:06:25.698000002+00:00,TEXT,UV6dkG8Bd3n3h-WYjdNw,RUMOR,2020-01-10 18:00:42.090000+00:00,RUMOR,1.904553333333333,"我愛中華穿雲箭３３-２～【2020/02/02版】
🚩壹、(LINE群轉載)
●(一)日偽蔡政府不停的毒害人民：
(1)當蔡英文贏取台灣總統大位後，尚未正式就職前，日本首相安倍晉三即派他親弟弟XX議員來到台灣總統府與蔡英文洽談開放日本核災區農、漁產品來台事誼，蔡陰魂當場答應，(電視新聞有轉播)。 
(2)將台灣農藥使用標準提高好幾倍，讓台灣人無形中逐漸中毒而死。 
(3)倡導同性戀合法化，故意使台",,"我愛中華穿雲箭３３-２～【2020/02/02版】
🚩壹、(LINE群轉載)
●(一)日偽蔡政府不停的毒害人民：
(1)當蔡英文贏取台灣總統大位後，尚未正式就職前，日本首相安倍晉三即派他親弟弟XX議員來到台灣總統府與蔡英文洽談開放日本核災區農、漁產品來台事誼，蔡陰魂當場答應，(電視新聞有轉播)。 
(2)將台灣農藥使用標準提高好幾倍，讓台灣人無形中逐漸中毒而死。 
(3)倡導同性戀合法化，故意使台",False,True,False,-1,9.283223152160645,4.124411582946777,0,2,0,political,2020,0,1,0,0,0,candidate
12e4c80bxqffl,2020-01-10 16:08:56.357000002+00:00,TEXT,Ql6akG8Bd3n3h-WYQ9OL,RUMOR,2020-01-10 17:57:06.570000+00:00,RUMOR,1.8028369444444443,依據選罷法規定「選前晚上10點後，不能再有任何競選活動，包括FB與Line皆屬管制範圍。違反者，依法可處50萬元以上罰金。」據此，本群謹在此特別慎重提出聲明：自1月10日（今日）晚上9點30分起至1月11日（明日）下午4點止《群組》全面暫停分享、貼圖、po文。待1月11日下午4點宣布選舉結束後，再恢復開放群組使用，以免有心人士惡意貼圖、po文誘引犯罪，造成不慎觸法情事；如不遵守總會規定，有違反或肇,,依據選罷法規定「選前晚上10點後，不能再有任何競選活動，包括FB與Line皆屬管制範圍。違反者，依法可處50萬元以上罰金。」據此，本群謹在此特別慎重提出聲明：自1月10日（今日）晚上9點30分起至1月11日（明日）下午4點止《群組》全面暫停分享、貼圖、po文。待1月11日下午4點宣布選舉結束後，再恢復開放群組使用，以免有心人士惡意貼圖、po文誘引犯罪，造成不慎觸法情事；如不遵守總會規定，有違反或肇,False,True,False,114,11.24264144897461,6.542527675628662,0,1,0,political,2020,1,0,0,0,0,electoral
1pno6afzwc656,2020-01-10 00:46:22.753999999+00:00,TEXT,E16Vjm8Bd3n3h-WYwrCy,OPINIONATED,2020-01-10 08:32:57.008000+00:00,OPINIONATED,7.776181666666667,美國與中共簽定的公報是一中協議，所以不支持台獨，希望兩岸對話，即使中美貿易大戰，科技大戰，金融大戰也沒有廢掉如此公報，如果要獨立必須獲得美國的承認，一旦台灣獨立，則美國基於自身利益會捲入台海戰爭嗎？陳水扁八年以及蔡英文四年可作到台獨嗎？所以我說台獨是騙人的糖衣獨藥,,美國與中共簽定的公報是一中協議，所以不支持台獨，希望兩岸對話，即使中美貿易大戰，科技大戰，金融大戰也沒有廢掉如此公報，如果要獨立必須獲得美國的承認，一旦台灣獨立，則美國基於自身利益會捲入台海戰爭嗎？陳水扁八年以及蔡英文四年可作到台獨嗎？所以我說台獨是騙人的糖衣獨藥,False,True,False,108,11.502105712890623,4.338620662689209,0,4,0,political,2020,0,1,4,0,1,cross_strait
2o1igexa4cl9a,2020-01-10 11:57:38.562000002+00:00,TEXT,jV6Uj28Bd3n3h-WYB8Q5,RUMOR,2020-01-10 13:10:40.696000+00:00,RUMOR,1.2172594444444444,"‼️‼️明天投票日麻煩戴口罩唷‼️‼️

武漢的「新型冠狀病毒」在台灣已有確診病例了！！

飛機入境往返頻繁，有淺在的危險⚠️
麻煩大家要注意～
戴口罩保護自己‼️",,"‼️‼️明天投票日麻煩戴口罩唷‼️‼️

武漢的「新型冠狀病毒」在台灣已有確診病例了！！

飛機入境往返頻繁，有淺在的危險⚠️
麻煩大家要注意～
戴口罩保護自己‼️",False,True,False,88,7.9960784912109375,3.937872886657715,0,1,1,political,2020,1,0,0,0,0,electoral
2i563pb19v7q9,2020-01-10 10:11:25.016000+00:00,TEXT,yV4oj28Bd3n3h-WYTLsh,RUMOR,2020-01-10 11:13:00.448000+00:00,RUMOR,1.026508888888889,今晚10點後，到選舉結束，不要貼圖拉票，FB，Line 都不可以說，會觸法。,,今晚10點後，到選舉結束，不要貼圖拉票，FB，Line 都不可以說，會觸法。,False,True,False,114,11.300193786621094,6.5566253662109375,0,1,0,political,2020,1,0,0,0,0,electoral
flnh92sjc0ts,2020-01-10 00:48:53.627000002+00:00,TEXT,dl5KjW8Bd3n3h-WYT5EF,OPINIONATED,2020-01-10 02:30:54.980000+00:00,OPINIONATED,1.7003758333333334,民進黨過去主張的在全面執政後全面毀滅，黨政退出媒體（三立），立法院的多數暴力（反滲透法），言論自由（台大教授故宮評論查水表），司法獨立（陳師孟約談法官），台獨由2300萬人民決定（不敢辦公投，卻想用3/4立法委員變更憲法更改國號）,,民進黨過去主張的在全面執政後全面毀滅，黨政退出媒體（三立），立法院的多數暴力（反滲透法），言論自由（台大教授故宮評論查水表），司法獨立（陳師孟約談法官），台獨由2300萬人民決定（不敢辦公投，卻想用3/4立法委員變更憲法更改國號）,False,True,False,114,10.494160652160645,5.611293792724609,0,3,0,political,2020,1,0,1,1,0,electoral
1miauuqevmh2t,2020-01-09 17:45:13.421999999+00:00,TEXT,6F75jG8Bd3n3h-WYt4gS,NOT_ARTICLE,2020-01-10 01:02:53.201000+00:00,NOT_ARTICLE,7.2943830555555556,韓國瑜外遇生子,,韓國瑜外遇生子,True,True,False,-2,,,0,1,0,political,2020,0,1,0,0,0,candidate
3rro3vitkzuw4,2020-01-09 20:45:50.998000+00:00,TEXT,4l75jG8Bd3n3h-WYc4hO,RUMOR,2020-01-10 01:02:35.853000+00:00,RUMOR,4.279126388888889,投票時要注意圈選工具的兩端是不是都有人字如果一端有人字、另一端是○沒有人字；就要用有人字的那端蓋喔，阿扁2顆子彈當選的那次大選，有50多萬的廢票，請小心注意以免神聖的一票變成了廢票。,,投票時要注意圈選工具的兩端是不是都有人字如果一端有人字、另一端是○沒有人字；就要用有人字的那端蓋喔，阿扁2顆子彈當選的那次大選，有50多萬的廢票，請小心注意以免神聖的一票變成了廢票。,False,True,False,114,11.236161231994627,6.302627086639404,0,1,0,political,2020,1,0,0,0,0,electoral
a7jmud6n8451,2020-01-09 01:42:26.810000+00:00,TEXT,kl76h28Bd3n3h-WYADVS,RUMOR,2020-01-09 01:45:05.872000+00:00,RUMOR,0.0441838888888888,"參加1/9聚會的朋友們請注意，隨身財物務必貼身存放，不要放背包，肩包，側後腰包，鬆弛前後口袋內。身份證不要帶。
有經安排的扒手集團會混跡在人群中，除扒財物外，這次也針對身份證，以造成無身份證不可投票的混亂。
注意三兩人共同推擠旁人的行為，自己小心外，要勇予警示及檢舉。",,"參加1/9聚會的朋友們請注意，隨身財物務必貼身存放，不要放背包，肩包，側後腰包，鬆弛前後口袋內。身份證不要帶。
有經安排的扒手集團會混跡在人群中，除扒財物外，這次也針對身份證，以造成無身份證不可投票的混亂。
注意三兩人共同推擠旁人的行為，自己小心外，要勇予警示及檢舉。",False,True,False,70,7.054755687713623,6.386459827423096,0,1,0,political,2020,1,0,0,0,0,electoral
v9co8dq4vqa6,2020-01-09 00:59:10.379000002+00:00,TEXT,dV7eh28Bd3n3h-WYDjKR,RUMOR,2020-01-09 01:14:34.506000+00:00,RUMOR,0.2567019444444444," (loud volume)(valentine's day)(loveletter)  1/9 請【勿帶身份證】【勿帶身份證】出門，以免有心人安排的【扒手集團】會混跡在人群中，除扒財物外，【這次也針對身份證】，以造成【無身份證不可投票的混亂 】。
注意三兩人共同推擠旁人的行為，自己格外要小心外。",,"(loud volume)(valentine's day)(loveletter)  1/9 請【勿帶身份證】【勿帶身份證】出門，以免有心人安排的【扒手集團】會混跡在人群中，除扒財物外，【這次也針對身份證】，以造成【無身份證不可投票的混亂 】。
注意三兩人共同推擠旁人的行為，自己格外要小心外。",False,True,False,70,6.999729156494141,6.149867057800293,0,1,0,political,2020,1,0,0,0,0,electoral
